spayneuter,uniqueid,dateofbite,species,breed,age,gender,borough,zipcode
false,650,2022-11-22T00:00:00.000,DOG,MIXED,1,M,Brooklyn,11210
false,666,2022-11-22T00:00:00.000,DOG,TERRIER X,,U,Brooklyn,11216
true,668,2022-11-22T00:00:00.000,DOG,Pit Bull,7,F,Brooklyn,11206
false,3450,2022-11-22T00:00:00.000,DOG,Cocker Spaniel,,U,Staten Island,10312
false,2042,2022-11-23T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2044,2022-11-23T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,2048,2022-11-23T00:00:00.000,DOG,Shih Tzu,,U,Manhattan,10010
false,3124,2022-11-23T00:00:00.000,DOG,Akita,6,M,Queens,
true,3125,2022-11-23T00:00:00.000,DOG,"Poodle, Miniature",2,M,Queens,11102
false,2265,2022-11-23T00:00:00.000,DOG,UNKNOWN,,U,Other,
true,2266,2022-11-23T00:00:00.000,DOG,"Bull Dog, French",12,M,Other,29902
false,3167,2022-11-23T00:00:00.000,DOG,UNKNOWN,,U,Queens,11373
true,3442,2022-11-23T00:00:00.000,DOG,CORGI / AUSTRALIAN CATTLE MIX,4,M,Staten Island,10312
false,1236,2022-11-23T00:00:00.000,DOG,MIXED,1,M,Bronx,10453
false,1242,2022-11-23T00:00:00.000,DOG,UNKNOWN,3,M,Bronx,10452
false,1244,2022-11-23T00:00:00.000,DOG,HUSKY,,U,Bronx,10453
false,2043,2022-11-24T00:00:00.000,DOG,UNKNOWN,,M,Manhattan,
true,2045,2022-11-24T00:00:00.000,DOG,Pit Bull,5,F,Manhattan,10039
false,3134,2022-11-24T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,3136,2022-11-24T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,2264,2022-11-24T00:00:00.000,DOG,RETRIEVER MIX,1,M,Other,10984
false,651,2022-11-24T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11233
false,652,2022-11-24T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,659,2022-11-24T00:00:00.000,DOG,Shih Tzu,,U,Brooklyn,11221
false,1224,2022-11-24T00:00:00.000,DOG,Shih Tzu,,U,Bronx,10456
false,3434,2022-11-24T00:00:00.000,DOG,AMERICAN BULL DOG,1,M,Staten Island,10304
false,3441,2022-11-24T00:00:00.000,DOG,SHEPERD,,U,Staten Island,
false,2046,2022-11-25T00:00:00.000,DOG,DASCHOUND,,U,Manhattan,10128
false,2049,2022-11-25T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,3126,2022-11-25T00:00:00.000,DOG,Yorkshire Terrier,5,M,Queens,
false,3128,2022-11-25T00:00:00.000,DOG,BULL TERRIER MIX,1,M,Queens,11375
false,3129,2022-11-25T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,2267,2022-11-25T00:00:00.000,DOG,LABRADOR/BOXER MIX,2,M,Other,17603
false,2047,2022-11-26T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3130,2022-11-26T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,645,2022-11-26T00:00:00.000,DOG,Yorkshire Terrier,15,M,Brooklyn,11223
false,1227,2022-11-26T00:00:00.000,DOG,Pit Bull,1,M,Bronx,10469
false,1228,2022-11-26T00:00:00.000,DOG,Pit Bull,1,M,Bronx,10469
false,3439,2022-11-26T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,
false,1234,2022-11-26T00:00:00.000,DOG,YORKIE / SHIH TZU,11,M,Bronx,10461
false,1243,2022-11-26T00:00:00.000,DOG,UNKNOWN,3,M,Bronx,10452
false,1263,2022-11-26T00:00:00.000,DOG,HUSKY,,U,Bronx,10465
false,3133,2022-11-27T00:00:00.000,DOG,GOLDENDOODLE MIX,4M,M,Queens,11364
false,3160,2022-11-27T00:00:00.000,DOG,Pit Bull,1,M,Queens,
false,2050,2022-11-28T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10016
true,2052,2022-11-28T00:00:00.000,DOG,TERRIER MIX,5,M,Manhattan,10028
false,2053,2022-11-28T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10018
false,2115,2022-11-28T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10002
false,3131,2022-11-28T00:00:00.000,DOG,MIXED,,U,Queens,
true,3135,2022-11-28T00:00:00.000,DOG,Pit Bull,14,M,Queens,11423
true,653,2022-11-28T00:00:00.000,DOG,Cavalier King Charles Spaniel,5,M,Brooklyn,11235
false,3438,2022-11-28T00:00:00.000,DOG,BLACK RUSSIAN TERRIER,3,M,Staten Island,10305
true,1246,2022-11-28T00:00:00.000,DOG,UNKNOWN,8,M,Bronx,10473
false,2085,2022-11-29T00:00:00.000,DOG,Yorkshire Terrier,13,F,Manhattan,10029
true,3132,2022-11-29T00:00:00.000,DOG,TERRIER MIX,3,F,Queens,11105
false,3137,2022-11-29T00:00:00.000,DOG,Golden Retriever,3,M,Queens,11436
true,660,2022-11-29T00:00:00.000,DOG,"Bull Dog, French",1,M,Brooklyn,
true,1226,2022-11-29T00:00:00.000,DOG,Chihuahua Crossbreed,1,M,Bronx,10452
false,1235,2022-11-29T00:00:00.000,DOG,Pit Bull,,U,Bronx,10472
false,1306,2022-11-29T00:00:00.000,DOG,Pit Bull,,U,Bronx,10459
false,2056,2022-11-30T00:00:00.000,DOG,RETRIEVER,,U,Manhattan,
false,3145,2022-11-30T00:00:00.000,DOG,CORGI,2M,F,Queens,11373
false,2274,2022-11-30T00:00:00.000,DOG,UNKNOWN,,U,Other,
false,1230,2022-11-30T00:00:00.000,DOG,Pit Bull,,U,Bronx,10474
false,1231,2022-11-30T00:00:00.000,DOG,MIXED,2,M,Bronx,10467
false,1232,2022-11-30T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,1245,2022-11-30T00:00:00.000,DOG,MIXED,4,M,Bronx,10468
false,1247,2022-11-30T00:00:00.000,DOG,MIXED,4,M,Bronx,10468
false,1248,2022-11-30T00:00:00.000,DOG,Pit Bull,4,F,Bronx,10469
false,1269,2022-11-30T00:00:00.000,DOG,Pit Bull,,U,Bronx,
false,1305,2022-11-30T00:00:00.000,DOG,Mixed/Other,,U,Bronx,
false,2057,2022-12-01T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10021
false,2058,2022-12-01T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10016
false,2077,2022-12-01T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10024
false,3138,2022-12-01T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,3154,2022-12-01T00:00:00.000,DOG,MINI GOLDENDOODLE,6,M,Queens,11433
false,661,2022-12-01T00:00:00.000,DOG,MIXED,5,M,Brooklyn,11238
false,665,2022-12-01T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11220
true,1301,2022-12-01T00:00:00.000,DOG,Pit Bull,6,F,Bronx,10462
false,2065,2022-12-02T00:00:00.000,DOG,Rottweiler,,U,Manhattan,
false,2066,2022-12-02T00:00:00.000,DOG,Yorkshire Terrier,,M,Manhattan,10025
true,2067,2022-12-02T00:00:00.000,DOG,BOXER TERRIER MIX,1,M,Manhattan,10001
false,3139,2022-12-02T00:00:00.000,DOG,Pit Bull,,U,Queens,11104
false,3143,2022-12-02T00:00:00.000,DOG,Shih Tzu,,U,Queens,11373
false,1261,2022-12-02T00:00:00.000,DOG,LABRADOR/PIT BULL MIX,,U,Bronx,10466
false,1262,2022-12-02T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,2063,2022-12-03T00:00:00.000,DOG,UNKNOWN,8,F,Manhattan,10025
false,2064,2022-12-03T00:00:00.000,DOG,UNKNOWN,8,F,Manhattan,10025
false,2068,2022-12-03T00:00:00.000,DOG,TERRIER,,U,Manhattan,10128
false,3140,2022-12-03T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,670,2022-12-03T00:00:00.000,DOG,Pit Bull,1,F,Brooklyn,11225
false,671,2022-12-03T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11209
false,672,2022-12-03T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11221
false,3440,2022-12-03T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,
true,1237,2022-12-03T00:00:00.000,DOG,MIXED,1,M,Bronx,10461
false,1239,2022-12-03T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,Bronx,10473
true,2059,2022-12-04T00:00:00.000,DOG,MIXED,11,F,Manhattan,10065
true,2060,2022-12-04T00:00:00.000,DOG,MIXED,11,F,Manhattan,10065
false,2074,2022-12-04T00:00:00.000,DOG,UNKNOWN,6,F,Manhattan,10025
false,3141,2022-12-04T00:00:00.000,DOG,German Shepherd,,U,Queens,11101
false,3142,2022-12-04T00:00:00.000,DOG,MIXED,3,M,Queens,11102
false,2268,2022-12-04T00:00:00.000,DOG,UNKNOWN,,U,Other,
false,1238,2022-12-04T00:00:00.000,DOG,Pit Bull,,U,Bronx,10466
false,2061,2022-12-05T00:00:00.000,DOG,AUSTRALIAN SHEPHERD,,U,Manhattan,
false,2062,2022-12-05T00:00:00.000,DOG,MIXED,,U,Manhattan,10128
false,2069,2022-12-05T00:00:00.000,DOG,UNKNOWN,1,M,Manhattan,10029
false,2070,2022-12-05T00:00:00.000,DOG,TERRIER MIX,,U,Manhattan,10032
false,2071,2022-12-05T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3144,2022-12-05T00:00:00.000,DOG,Bull dog,,U,Queens,11691
false,678,2022-12-05T00:00:00.000,DOG,MIXED,2,M,Brooklyn,11224
false,1240,2022-12-05T00:00:00.000,DOG,German Shepherd,2,F,Bronx,10451
true,1267,2022-12-05T00:00:00.000,DOG,Mixed/Other,,M,Bronx,10470
false,2072,2022-12-06T00:00:00.000,DOG,Wheaton Terrier,6,M,Manhattan,10036
false,2075,2022-12-06T00:00:00.000,DOG,LABRADOR,12W,M,Manhattan,10024
false,3161,2022-12-06T00:00:00.000,DOG,Pit Bull,,U,Queens,11691
false,667,2022-12-06T00:00:00.000,DOG,MIXED,,U,Brooklyn,
false,1266,2022-12-06T00:00:00.000,DOG,UNKNOWN,,U,Bronx,10455
true,2073,2022-12-07T00:00:00.000,DOG,BULLDOG MIX,10,M,Manhattan,10075
false,2076,2022-12-07T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2078,2022-12-07T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,3146,2022-12-07T00:00:00.000,DOG,Boxer,,U,Queens,11370
false,3147,2022-12-07T00:00:00.000,DOG,Siberian Husky,9M,M,Queens,11373
true,3149,2022-12-07T00:00:00.000,DOG,MALTESE / RAT TERRIER MIX,13,M,Queens,11693
false,664,2022-12-07T00:00:00.000,DOG,MIXED,,U,Brooklyn,11206
false,673,2022-12-07T00:00:00.000,DOG,MIXED,,U,Brooklyn,11229
true,3150,2022-12-08T00:00:00.000,DOG,Shiba Inu,4,M,Queens,11365
false,3151,2022-12-08T00:00:00.000,DOG,UNKNOWN,,U,Queens,11385
false,3153,2022-12-08T00:00:00.000,DOG,Pit Bull,4,M,Queens,11373
false,684,2022-12-08T00:00:00.000,DOG,Chow Chow,,U,Brooklyn,11221
false,1249,2022-12-08T00:00:00.000,DOG,"Bull Dog, French",1,F,Bronx,10461
false,1250,2022-12-08T00:00:00.000,DOG,"Bull Dog, French",1,F,Bronx,10461
false,1251,2022-12-08T00:00:00.000,DOG,"Bull Dog, French",1,F,Bronx,10461
false,2084,2022-12-09T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,3152,2022-12-09T00:00:00.000,DOG,UNKNOWN,,U,Queens,11367
true,3155,2022-12-09T00:00:00.000,DOG,Yorkshire Terrier Crossbreed,6,M,Queens,11417
false,2079,2022-12-10T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
true,2080,2022-12-10T00:00:00.000,DOG,UNKNOWN,9,M,Manhattan,10025
false,2081,2022-12-10T00:00:00.000,DOG,UNKNOWN,4,M,Manhattan,10035
true,2083,2022-12-10T00:00:00.000,DOG,Havanese,3,M,Manhattan,10014
false,2087,2022-12-10T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3156,2022-12-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,3157,2022-12-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,11434
false,3197,2022-12-10T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,679,2022-12-10T00:00:00.000,DOG,MIXED,2,M,Brooklyn,11224
true,680,2022-12-10T00:00:00.000,DOG,Dachshund Smooth Coat,9,F,Brooklyn,11207
false,683,2022-12-10T00:00:00.000,DOG,Yorkshire Terrier,,U,Brooklyn,11224
false,3444,2022-12-10T00:00:00.000,DOG,Chihuahua,,U,Staten Island,10301
false,3445,2022-12-10T00:00:00.000,DOG,Pit Bull,1,M,Staten Island,10312
false,3446,2022-12-10T00:00:00.000,DOG,"Mastiff, Neapolitan",,U,Staten Island,10309
false,3447,2022-12-10T00:00:00.000,DOG,Chihuahua,,U,Staten Island,
false,2082,2022-12-11T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3158,2022-12-11T00:00:00.000,DOG,Australian Shepherd,,M,Queens,11374
true,3159,2022-12-11T00:00:00.000,DOG,Pit Bull,5,F,Queens,11378
false,682,2022-12-11T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,685,2022-12-11T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,1256,2022-12-11T00:00:00.000,DOG,Yorkshire Terrier,,U,Bronx,10473
false,1268,2022-12-11T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,1272,2022-12-11T00:00:00.000,DOG,Pit Bull,,U,Bronx,10473
false,1273,2022-12-11T00:00:00.000,DOG,UNKNOWN,2,M,Bronx,10463
false,677,2022-12-12T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,681,2022-12-12T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,2086,2022-12-13T00:00:00.000,DOG,Pit Bull,,M,Manhattan,10128
false,2088,2022-12-13T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2269,2022-12-13T00:00:00.000,DOG,Cocker Spaniel,,U,Other,7757
false,3162,2022-12-13T00:00:00.000,DOG,UNKNOWN,,U,Queens,11423
false,3163,2022-12-13T00:00:00.000,DOG,UNKNOWN,,M,Queens,11385
false,3164,2022-12-13T00:00:00.000,DOG,MIXED,,F,Queens,11102
false,1264,2022-12-13T00:00:00.000,DOG,Chihuahua Crossbreed,6,M,Bronx,10453
false,1265,2022-12-13T00:00:00.000,DOG,UNKNOWN,3,F,Bronx,10467
false,2089,2022-12-14T00:00:00.000,DOG,Chihuahua,,U,Manhattan,10021
false,2090,2022-12-14T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
true,3165,2022-12-14T00:00:00.000,DOG,Labrador Retriever,10,M,Queens,11373
false,686,2022-12-14T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,3448,2022-12-14T00:00:00.000,DOG,Pit Bull,7,M,Staten Island,10307
true,3449,2022-12-14T00:00:00.000,DOG,PITBULL MIX,7,M,Staten Island,10314
false,699,2022-12-14T00:00:00.000,DOG,AUSSIE-DOODLE,,U,Brooklyn,11207
false,1271,2022-12-14T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,,F,Bronx,10458
false,1275,2022-12-14T00:00:00.000,DOG,Jack Russ,3,M,Bronx,10457
false,3166,2022-12-15T00:00:00.000,DOG,Golden Retriever,4,M,Queens,11369
true,687,2022-12-15T00:00:00.000,DOG,Maltese,13,M,Brooklyn,11226
false,1270,2022-12-15T00:00:00.000,DOG,UNKNOWN,,U,Bronx,10471
true,3168,2022-12-16T00:00:00.000,DOG,COCKAPOO MIX,13,M,Queens,11378
false,688,2022-12-16T00:00:00.000,DOG,COCKER SPANIEL / ENGLISH TERRIERMIX,1,M,Brooklyn,11236
false,691,2022-12-16T00:00:00.000,DOG,MIXED,7,M,Brooklyn,11235
false,698,2022-12-16T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11226
false,2091,2022-12-17T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
true,2093,2022-12-17T00:00:00.000,DOG,Shih Tzu,9,M,Manhattan,10035
true,2095,2022-12-17T00:00:00.000,DOG,Bichon Frise,5,F,Manhattan,10002
false,2096,2022-12-17T00:00:00.000,DOG,UNKNOWN,9,M,Manhattan,10029
false,2099,2022-12-17T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
true,3169,2022-12-17T00:00:00.000,DOG,MINI DOTSON,2,M,Queens,11375
false,689,2022-12-17T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,1,F,Brooklyn,11207
false,705,2022-12-17T00:00:00.000,DOG,MIXED,,U,Brooklyn,11213
false,1276,2022-12-17T00:00:00.000,DOG,Bull dog,,F,Bronx,10457
false,2092,2022-12-18T00:00:00.000,DOG,Pit Bull,,U,Manhattan,
false,2094,2022-12-18T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10128
false,692,2022-12-18T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11229
true,3451,2022-12-18T00:00:00.000,DOG,Boston Terrier,6,M,Staten Island,10314
false,3452,2022-12-18T00:00:00.000,DOG,MASTIFF,2,M,Staten Island,10307
false,1277,2022-12-18T00:00:00.000,DOG,Pit Bull,,U,Bronx,
false,1278,2022-12-18T00:00:00.000,DOG,Pit Bull,,U,Bronx,10458
false,2097,2022-12-19T00:00:00.000,DOG,Pit Bull,,U,Manhattan,10128
false,2098,2022-12-19T00:00:00.000,DOG,UNKNOWN,4,M,Manhattan,10030
false,3175,2022-12-19T00:00:00.000,DOG,German Shepherd,,U,Queens,11417
true,693,2022-12-19T00:00:00.000,DOG,MIXED,10,F,Brooklyn,11238
false,1281,2022-12-19T00:00:00.000,DOG,Pit Bull,,U,Bronx,
false,3170,2022-12-20T00:00:00.000,DOG,MIXED,2,M,Queens,11691
false,3172,2022-12-20T00:00:00.000,DOG,German Shepherd,,U,Queens,
true,1274,2022-12-20T00:00:00.000,DOG,Pit Bull,1,M,Bronx,10466
true,1280,2022-12-20T00:00:00.000,DOG,MASTIFF,4,F,Bronx,10467
false,2101,2022-12-21T00:00:00.000,DOG,Pit Bull,2,M,Manhattan,10128
false,3171,2022-12-21T00:00:00.000,DOG,Shih Tzu,2,M,Queens,11428
false,1279,2022-12-21T00:00:00.000,DOG,Rottweiler,,U,Bronx,
false,2100,2022-12-22T00:00:00.000,DOG,Yorkshire Terrier,,U,Manhattan,10002
false,2102,2022-12-22T00:00:00.000,DOG,Pit Bull,2,M,Manhattan,10128
false,3173,2022-12-22T00:00:00.000,DOG,AMERICAN BULLY MIX,2,M,Queens,11361
true,3174,2022-12-22T00:00:00.000,DOG,Labrador Retriever Crossbreed,6,F,Queens,
false,3176,2022-12-22T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,694,2022-12-22T00:00:00.000,DOG,PINSCHER X,6,F,Brooklyn,11221
false,701,2022-12-22T00:00:00.000,DOG,CAVCHON,3,M,Brooklyn,11208
true,702,2022-12-22T00:00:00.000,DOG,CAVCHON,3,M,Brooklyn,11206
false,2105,2022-12-23T00:00:00.000,DOG,Siberian Husky,2,M,Manhattan,10016
false,2107,2022-12-23T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2114,2022-12-23T00:00:00.000,DOG,Cocker Spaniel,1,M,Manhattan,10039
false,3195,2022-12-23T00:00:00.000,DOG,SHIH TZU MIX,2,M,Queens,11422
false,695,2022-12-23T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11228
true,1287,2022-12-23T00:00:00.000,DOG,"Coonhound, Treeing Walker",8,M,Bronx,10464
false,2104,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3177,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Queens,11357
false,3178,2022-12-24T00:00:00.000,DOG,UNKNOWN,2M,U,Queens,11362
false,3454,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,
false,697,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,1282,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,1283,2022-12-24T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
true,3456,2022-12-24T00:00:00.000,DOG,Jack Russ,2,F,Staten Island,10301
true,1296,2022-12-24T00:00:00.000,DOG,Maltese,11,M,Bronx,10459
true,2103,2022-12-25T00:00:00.000,DOG,PYRENEES X,4,M,Manhattan,
false,2272,2022-12-25T00:00:00.000,DOG,Rottweiler,,U,Other,
false,3180,2022-12-25T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,3181,2022-12-25T00:00:00.000,DOG,UNKNOWN,,U,Queens,11417
false,3453,2022-12-25T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,
false,1284,2022-12-25T00:00:00.000,DOG,RED NOSE PIT BULL,1,M,Bronx,10474
false,2106,2022-12-26T00:00:00.000,DOG,Chihuahua,,U,Manhattan,
false,3182,2022-12-26T00:00:00.000,DOG,German Shepherd,,U,Queens,11361
false,3184,2022-12-26T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,696,2022-12-26T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,13,M,Brooklyn,11222
true,1285,2022-12-26T00:00:00.000,DOG,MIXED,9,M,Bronx,10455
false,1286,2022-12-26T00:00:00.000,DOG,SHIH TZU / POODLE MIX,3,M,Bronx,10475
false,3458,2022-12-26T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,10309
false,2109,2022-12-27T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,3179,2022-12-27T00:00:00.000,DOG,Pit Bull,,U,Queens,11102
false,3183,2022-12-27T00:00:00.000,DOG,UNKNOWN,,U,Queens,11368
false,3185,2022-12-27T00:00:00.000,DOG,Pit Bull,,M,Queens,11691
false,3186,2022-12-27T00:00:00.000,DOG,PIT BULL / BULL DOG,,U,Queens,11413
false,700,2022-12-27T00:00:00.000,DOG,Rottweiler,,U,Brooklyn,11221
false,708,2022-12-27T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11221
false,1288,2022-12-27T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,2108,2022-12-28T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2112,2022-12-28T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,10031
false,2270,2022-12-28T00:00:00.000,DOG,UNKNOWN,,U,Other,
false,2273,2022-12-28T00:00:00.000,DOG,UNKNOWN,,U,Other,
false,3187,2022-12-28T00:00:00.000,DOG,Rottweiler,,U,Queens,11418
false,3188,2022-12-28T00:00:00.000,DOG,Shih Tzu,6M,M,Queens,11385
false,706,2022-12-28T00:00:00.000,DOG,Chihuahua,,U,Brooklyn,
false,707,2022-12-28T00:00:00.000,DOG,"Bull Dog, French",7,M,Brooklyn,
false,1290,2022-12-29T00:00:00.000,DOG,Pit Bull,1,M,Bronx,10472
false,1295,2022-12-29T00:00:00.000,DOG,MIXED,3,U,Bronx,10468
false,2110,2022-12-30T00:00:00.000,DOG,UNKNOWN,,U,Manhattan,
false,2111,2022-12-30T00:00:00.000,DOG,BULLDOG,,U,Manhattan,
true,3190,2022-12-30T00:00:00.000,DOG,BOXER MIX,1,M,Queens,11354
false,3191,2022-12-30T00:00:00.000,DOG,German Shepherd,,U,Queens,11365
false,3192,2022-12-30T00:00:00.000,DOG,Pit Bull,,U,Queens,11367
false,703,2022-12-30T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11221
false,704,2022-12-30T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,
false,709,2022-12-30T00:00:00.000,DOG,SHIH TZU / POMERANIAN,2,M,Brooklyn,11214
false,3455,2022-12-30T00:00:00.000,DOG,UNKNOWN,,U,Staten Island,
true,1300,2022-12-30T00:00:00.000,DOG,Jack Russ,5,M,Bronx,10452
false,2113,2022-12-31T00:00:00.000,DOG,"Bull Dog, English",4,M,Manhattan,10037
false,2271,2022-12-31T00:00:00.000,DOG,SIBERIAN,,U,Other,
false,3189,2022-12-31T00:00:00.000,DOG,German Shepherd,2,F,Queens,11413
false,3193,2022-12-31T00:00:00.000,DOG,Pit Bull,,U,Queens,11373
true,3194,2022-12-31T00:00:00.000,DOG,SHIH TZU / MALTESE MIX,12,M,Queens,11364
false,1291,2022-12-31T00:00:00.000,DOG,Pit Bull,,U,Bronx,10467
false,1292,2022-12-31T00:00:00.000,DOG,UNKNOWN,,U,Bronx,10463
false,1293,2022-12-31T00:00:00.000,DOG,Yorkshire Terrier Crossbreed,1,M,Bronx,10452
false,1294,2022-12-31T00:00:00.000,DOG,UNKNOWN,,U,Bronx,10469
true,1297,2022-12-31T00:00:00.000,DOG,Maltese,6,F,Bronx,10456
false,1298,2022-12-31T00:00:00.000,DOG,BEAGLE,1,M,Bronx,10467
false,1299,2022-12-31T00:00:00.000,DOG,Cock-A-Poo,6,M,Bronx,10461
false,312,2023-05-24T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11212
false,869,2023-02-23T00:00:00.000,DOG,Pit Bull,8M,M,Bronx,10458
false,602,2023-09-29T00:00:00.000,DOG,Boxer,3,M,Brooklyn,
false,529,2023-08-25T00:00:00.000,DOG,MIXED,9,M,Brooklyn,11203
true,36,2023-01-21T00:00:00.000,DOG,Pit Bull,15,F,Brooklyn,11218
false,615,2023-10-10T00:00:00.000,DOG,DACHSHUND,4,F,Brooklyn,
false,354,2023-06-10T00:00:00.000,DOG,Cock-A-Poo,3,M,Brooklyn,11223
false,340,2023-06-09T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,9,M,Brooklyn,11226
false,669,2023-10-29T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,796,2023-08-14T00:00:00.000,DOG,UNKNOWN,13,U,Brooklyn,
false,399,2023-07-05T00:00:00.000,DOG,PITBULL,2,F,Brooklyn,
false,427,2023-07-23T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11224
true,118,2023-03-02T00:00:00.000,DOG,Chihuahua Crossbreed,6,M,Brooklyn,11207
true,372,2023-06-17T00:00:00.000,DOG,"Schnauzer, Miniature",5,M,Brooklyn,11209
false,637,2023-10-15T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11217
false,383,2023-06-27T00:00:00.000,DOG,UNKNOWN,,U,Brooklyn,11206
false,901,2023-03-12T00:00:00.000,DOG,Shih Tzu,9,F,Bronx,10456
false,111,2023-02-23T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
true,809,2023-01-06T00:00:00.000,DOG,German Shepherd,7,F,Bronx,10470
false,771,2023-12-16T00:00:00.000,DOG,MIXED BREED,1,U,Brooklyn,11208
false,793,2023-11-27T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,
false,892,2023-03-04T00:00:00.000,DOG,Pit Bull,1,F,Bronx,10465
true,370,2023-06-20T00:00:00.000,DOG,Chihuahua,8,M,Brooklyn,11201
true,443,2023-07-30T00:00:00.000,DOG,COLLIE RETRIEVER MIX,6,M,Brooklyn,11211
false,188,2023-04-01T00:00:00.000,DOG,Pit Bull,,U,Brooklyn,11206
true,685,2023-11-05T00:00:00.000,DOG,CATTLEDOG,5,F,Brooklyn,
false,963,2023-03-22T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
false,853,2023-02-13T00:00:00.000,DOG,UNKNOWN,,U,Bronx,
true,584,2023-09-14T00:00:00.000,DOG,MIXED BREED,3,F,Brooklyn,
false,954,2023-04-03T00:00:00.000,DOG,Siberian Husky,,U,Bronx,
false,761,2023-12-16T00:00:00.000,DOG,"Jindo Dog,",7,M,Brooklyn,11201
